Bavali, 462, 19.580601, 73.155612, 92.237968, 5.000000e-01, 104.808044, 40353.738619, 10
Khedale, 623, 20.319942, 73.796860, 92.000000, 5.000000e-01, 104.562360, 40436.746889, 10
Rampur, 4888, 19.744859, 73.126109, 91.878967, 5.000000e-01, 104.437475, 40479.093217, 10
Rampur, 975, 19.744859, 73.126109, 91.878967, 5.000000e-01, 104.437475, 40479.093217, 10
Rampur, 598, 19.744859, 73.126109, 91.878967, 5.000000e-01, 104.437475, 40479.093217, 10
Pole, 1192, 19.764254, 72.940151, 91.333504, 5.000000e-01, 103.875241, 40671.013337, 10
Virhe, 413, 19.783779, 73.216083, 91.077148, 5.000000e-01, 103.611339, 40761.824462, 10
UmaroliBk., 738, 19.283612, 73.572614, 91.000000, 5.000000e-01, 103.531962, 40789.230783, 10
Sutarpada, 4388, 20.153156, 72.897330, 90.613777, 5.000000e-01, 103.134874, 40926.974142, 10
Jambhe, 2050, 19.800256, 73.127644, 90.329536, 5.000000e-01, 102.842948, 41028.926115, 10
Jambhe, 785, 19.800256, 73.127644, 90.329536, 5.000000e-01, 102.842948, 41028.926115, 10
Uchavali, 294, 19.583645, 72.863009, 90.000000, 5.000000e-01, 102.504832, 41147.745348, 10
Nhave, 928, 18.949998, 72.966666, 90.000000, 5.000000e-01, 102.504832, 41147.745348, 10
Sajgaon, 194, 18.779962, 73.315210, 90.000000, 5.000000e-01, 102.504832, 41147.745348, 10
Gargaon, 2479, 19.746846, 73.206927, 89.092873, 5.000000e-01, 101.575921, 41478.309797, 10
Gargaon, 963, 19.746846, 73.206927, 89.092873, 5.000000e-01, 101.575921, 41478.309797, 10
Pimpalgaon, 1143, 18.733328, 73.966666, 89.000000, 5.000000e-01, 101.480969, 41512.445221, 10
Pimpalgaon, 854, 18.733328, 73.966666, 89.000000, 5.000000e-01, 101.480969, 41512.445221, 10
Kondesakhare, 623, 18.928051, 72.820864, 89.000000, 5.000000e-01, 101.480969, 41512.445221, 10
Mohap, 392, 19.277731, 73.475850, 89.000000, 5.000000e-01, 101.480969, 41512.445221, 10
Majgaon, 899, 17.549996, 74.049999, 89.000000, 5.000000e-01, 101.480969, 41512.445221, 10
ManivaliKh., 979, 19.270208, 73.532909, 89.000000, 5.000000e-01, 101.480969, 41512.445221, 10
Tembholi, 430, 19.779438, 73.163738, 88.894997, 5.000000e-01, 101.373650, 41551.105231, 10
Kelhe, 660, 19.475638, 73.202810, 88.873482, 5.000000e-01, 101.351665, 41559.035211, 10
Somate, 1761, 19.822281, 72.944852, 88.573318, 5.000000e-01, 101.045101, 41669.977720, 10
Wehelpada, 2459, 19.831029, 73.109555, 88.464355, 5.000000e-01, 100.933887, 41710.393984, 10
Girale, 950, 19.612557, 72.889947, 88.327919, 5.000000e-01, 100.794687, 41761.108339, 10
Lenad Kh., 841, 19.389129, 73.385606, 88.000862, 5.000000e-01, 100.461253, 41883.167679, 10
Rampur, 729, 19.744859, 73.126109, 88.000000, 5.000000e-01, 100.460375, 41883.490345, 10
Shivale, 1952, 18.649946, 73.776000, 88.000000, 5.000000e-01, 100.460375, 41883.490345, 10
Rampur, 945, 19.744859, 73.126109, 88.000000, 5.000000e-01, 100.460375, 41883.490345, 10
Vedvahal, 589, 19.524124, 73.205757, 87.857887, 5.000000e-01, 100.315601, 41936.745044, 10
Pimpalshet Bk., 1515, 19.853468, 72.999945, 87.663078, 5.000000e-01, 100.117251, 42009.961432, 10
Pimpaloli, 269, 17.939896, 73.315511, 87.083412, 5.000000e-01, 99.527781, 42229.300413, 10
Brahmangaon, 555, 20.549997, 74.299997, 87.000000, 5.000000e-01, 99.443049, 42261.046197, 10
Khubale, 913, 20.052791, 72.942004, 86.984642, 5.000000e-01, 99.427450, 42266.896342, 10
Shelwali (Khadabachi), 1041, 19.441006, 73.385606, 86.943291, 5.000000e-01, 99.385455, 42282.655689, 10
Vivalvedhe, 1754, 19.934506, 72.934152, 86.260368, 5.000000e-01, 98.692704, 42544.587476, 10
Pinjal, 911, 19.764277, 73.200598, 85.929398, 5.000000e-01, 98.357519, 42672.669277, 10
Pochade, 1046, 19.771787, 73.158543, 85.810036, 5.000000e-01, 98.236725, 42719.045262, 10
Pochade, 741, 19.771787, 73.158543, 85.810036, 5.000000e-01, 98.236725, 42719.045262, 10
